-1,-1,-1,-1,-1,-1,1,1,1,-1,4,1,2,0,0,4,1,4,1,-1,4,-1,4,-1,-1,East,
4,4,1,4,4,4,4,4,4,4,0,0,2,4,0,-1,0,0,0,-1,1,-1,1,-1,1,South,
1,4,4,4,1,4,4,4,4,4,4,0,2,0,4,-1,0,4,4,4,0,-1,1,-1,1,South,
4,4,4,4,0,-1,0,4,4,4,0,0,2,1,-1,-1,0,0,1,-1,0,-1,1,-1,-1,South,
4,4,4,4,4,-1,0,0,0,4,-1,1,2,0,4,-1,1,4,4,4,-1,-1,0,-1,1,South,
1,-1,1,-1,1,-1,4,4,4,4,0,4,2,4,4,4,4,4,4,4,1,-1,1,4,4,South,
0,4,4,-1,1,4,4,0,0,-1,-1,1,2,1,-1,4,4,4,4,-1,4,4,4,4,1,South,
4,4,0,-1,-1,-1,1,4,1,-1,4,4,2,4,1,4,4,4,4,-1,4,4,4,4,1,South,
4,4,4,4,1,4,4,4,4,-1,4,4,2,4,1,-1,1,4,4,-1,-1,-1,0,-1,1,South,
4,4,4,-1,-1,4,4,4,1,-1,1,4,2,1,-1,-1,4,4,1,-1,0,-1,1,-1,-1,South,
0,-1,0,4,4,-1,0,4,4,-1,0,0,2,0,0,-1,1,1,1,-1,-1,-1,-1,-1,-1,West,
4,4,4,4,-1,4,1,1,1,-1,4,4,2,4,1,-1,0,4,4,-1,0,-1,1,-1,1,South,
0,-1,0,4,4,-1,0,0,4,-1,1,0,2,4,1,-1,0,0,0,-1,0,-1,0,-1,1,South,
-1,-1,0,-1,4,-1,1,0,4,4,-1,1,2,4,0,-1,0,4,4,-1,0,-1,0,-1,0,South,
0,-1,-1,-1,-1,-1,0,1,1,-1,0,0,2,4,1,-1,0,0,4,4,1,-1,0,4,4,West,
1,4,-1,-1,0,-1,4,1,0,-1,0,4,2,0,0,-1,0,0,0,-1,0,-1,0,-1,0,South,
-1,-1,0,-1,-1,-1,1,0,1,-1,-1,1,2,4,4,-1,1,0,0,-1,-1,-1,0,-1,0,South,
4,4,4,4,4,4,4,0,1,-1,0,4,2,0,0,-1,0,0,0,-1,0,-1,0,-1,0,South,
4,4,0,-1,0,-1,4,4,0,-1,0,0,2,0,0,-1,1,1,1,-1,-1,-1,-1,-1,-1,East,
0,-1,0,-1,0,-1,0,0,0,-1,0,0,2,0,0,4,4,4,0,-1,4,4,0,-1,1,East,
4,4,4,-1,-1,4,4,4,1,-1,4,4,2,1,-1,4,4,4,1,-1,4,4,4,4,4,South,
4,4,4,-1,-1,4,4,4,1,-1,4,4,2,1,-1,4,4,4,4,4,4,-1,4,4,4,South,
4,4,4,-1,-1,4,4,4,1,-1,4,4,2,4,4,4,1,4,4,4,4,-1,4,4,4,South,
4,4,4,-1,0,4,4,4,4,4,4,1,2,4,4,4,1,4,4,4,4,4,4,-1,1,South,
4,4,4,-1,-1,-1,1,4,1,-1,-1,1,2,1,-1,-1,0,0,0,-1,0,-1,1,-1,1,South,
-1,-1,4,-1,4,-1,1,4,4,4,-1,1,2,0,1,-1,1,0,0,-1,-1,-1,0,-1,1,South,
4,4,-1,-1,-1,-1,1,1,1,-1,4,4,2,0,0,-1,1,0,0,-1,-1,-1,0,-1,0,South,
1,4,1,-1,1,-1,4,0,0,-1,1,4,2,0,1,-1,0,0,0,-1,1,-1,0,-1,1,South,
0,-1,1,-1,1,-1,0,0,0,4,0,0,2,4,4,-1,1,1,1,-1,-1,-1,-1,-1,-1,North,
-1,-1,0,-1,4,-1,1,0,0,-1,0,0,2,4,4,-1,0,0,0,4,0,-1,0,-1,0,South,
-1,-1,0,-1,0,-1,1,0,0,4,-1,1,2,0,4,-1,1,4,4,4,-1,-1,1,-1,1,East,
-1,-1,4,4,4,-1,1,0,0,4,-1,1,2,0,0,-1,1,4,1,-1,-1,-1,4,-1,-1,East,
-1,-1,4,4,4,-1,1,4,4,4,-1,1,2,4,0,-1,1,4,1,-1,-1,-1,4,-1,-1,East,
4,4,4,4,0,4,4,4,4,-1,1,0,2,4,4,-1,0,0,0,-1,4,4,4,4,1,East,
4,4,4,4,4,4,4,4,4,4,4,1,2,4,4,4,1,4,4,4,4,4,4,4,4,East,
0,-1,0,-1,0,4,4,0,0,-1,4,4,2,0,0,4,4,4,4,4,4,4,1,4,4,East,
1,-1,0,-1,1,-1,0,0,0,-1,4,4,2,4,1,4,4,4,4,-1,4,4,4,4,4,East,
-1,-1,0,-1,0,-1,1,0,0,-1,4,0,2,4,4,4,4,4,4,4,4,4,4,4,4,East,
4,4,4,4,-1,4,1,1,1,-1,4,0,2,4,4,4,4,0,1,-1,4,4,0,-1,-1,East,
4,4,4,4,4,4,4,4,1,-1,4,4,2,0,0,4,0,1,1,-1,4,4,4,-1,4,East,
4,4,4,4,0,4,1,1,4,-1,4,4,2,4,0,-1,1,4,4,-1,4,-1,4,4,4,East,
4,4,4,-1,0,-1,0,4,0,-1,0,0,2,0,0,-1,0,0,0,-1,0,-1,0,-1,0,East,
0,-1,0,-1,-1,-1,0,0,1,-1,4,0,2,0,0,4,4,4,0,-1,4,4,0,-1,0,East,
0,4,4,-1,0,4,4,4,0,-1,4,0,2,0,1,-1,0,0,0,-1,0,-1,0,-1,0,East,
0,-1,0,-1,0,-1,0,0,0,-1,-1,1,2,0,0,-1,1,4,0,-1,4,4,4,-1,0,East,
0,-1,0,-1,0,-1,0,4,4,-1,0,0,2,4,0,4,4,4,4,-1,0,-1,4,4,0,North,
0,-1,1,-1,0,-1,0,0,0,-1,1,0,2,1,-1,-1,0,4,0,-1,4,4,4,-1,0,North,
1,-1,1,-1,-1,-1,0,0,1,-1,1,4,2,1,-1,4,4,0,1,-1,4,-1,1,-1,-1,North,
4,4,1,-1,-1,-1,1,4,1,-1,1,4,2,1,-1,-1,4,1,1,-1,1,4,-1,-1,-1,West,
-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,2,0,0,-1,1,0,0,-1,-1,-1,0,-1,0,South,
-1,-1,1,-1,1,-1,1,4,0,-1,-1,1,2,0,0,-1,1,0,0,-1,-1,-1,0,-1,0,East,
1,-1,1,-1,1,-1,4,0,0,-1,1,4,2,0,1,-1,0,0,0,-1,1,-1,0,-1,0,South,
1,4,0,-1,0,-1,4,4,0,-1,1,0,2,0,0,-1,0,0,0,-1,1,-1,0,-1,0,East,
4,-1,0,-1,-1,4,4,0,1,-1,0,4,2,0,0,-1,0,0,0,-1,0,-1,0,-1,0,South,
4,4,0,-1,1,-1,4,4,0,-1,0,0,2,0,0,-1,0,0,0,-1,0,-1,0,-1,0,East,
4,-1,1,-1,1,4,4,0,0,-1,0,4,2,0,0,-1,0,0,0,-1,0,-1,0,-1,0,South,
4,4,0,-1,0,-1,4,4,0,-1,0,0,2,0,0,-1,0,0,0,-1,0,-1,1,-1,0,East,
4,-1,0,-1,0,4,4,0,0,-1,0,4,2,0,0,-1,0,0,0,-1,0,-1,0,-1,0,North,
0,-1,1,-1,0,4,0,0,0,-1,4,4,2,0,0,-1,4,4,0,-1,0,-1,0,-1,0,West,
4,-1,1,-1,1,4,4,0,0,-1,0,4,2,4,0,-1,0,4,4,-1,0,-1,0,-1,0,West,
4,4,0,-1,1,-1,4,4,0,-1,0,0,2,4,4,-1,0,0,4,4,0,-1,0,-1,0,West,
1,4,4,-1,1,-1,0,4,4,-1,1,0,2,4,4,-1,0,0,0,4,1,-1,0,-1,0,North,
1,4,0,-1,0,-1,4,4,0,-1,1,0,2,4,0,-1,0,4,4,4,1,-1,0,-1,4,North,
1,-1,1,-1,1,-1,4,0,0,-1,1,4,2,0,1,-1,0,4,4,-1,1,-1,4,4,4,North,
-1,-1,-1,-1,-1,-1,1,1,1,-1,1,4,2,0,0,-1,4,4,0,-1,1,-1,4,4,0,West,
-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,2,4,0,-1,1,4,4,-1,-1,-1,0,4,4,South,
0,4,-1,-1,-1,-1,4,1,1,-1,0,4,2,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,West,
0,4,4,4,-1,-1,4,1,1,-1,0,4,2,0,1,-1,1,0,1,-1,-1,-1,0,-1,-1,West,
4,-1,1,-1,-1,4,4,4,1,-1,4,4,2,1,-1,4,4,4,4,4,0,4,4,4,4,South,
4,4,-1,-1,0,4,4,1,0,-1,4,4,2,4,0,4,4,4,4,4,4,4,4,4,4,South,
4,4,4,4,1,4,4,4,4,4,1,0,2,4,4,-1,0,4,4,4,0,-1,1,-1,1,South,
-1,4,4,4,4,-1,1,0,4,4,0,0,2,4,4,-1,0,0,1,-1,0,-1,0,-1,-1,South,
0,-1,0,-1,4,-1,0,0,4,4,0,0,2,4,0,-1,0,0,1,-1,0,-1,0,-1,-1,South,
0,-1,0,-1,4,-1,0,0,1,-1,0,0,2,0,0,-1,4,4,0,4,1,4,4,4,4,South,
0,-1,-1,4,4,-1,0,1,1,-1,0,4,2,0,4,4,4,4,4,4,4,4,4,4,0,South,
0,-1,-1,4,4,-1,0,1,1,-1,0,4,2,4,4,4,4,4,4,4,4,4,4,4,0,South,
0,4,4,4,4,4,4,4,4,4,4,4,2,4,0,4,4,4,1,-1,0,-1,0,-1,-1,South,
0,-1,1,-1,0,-1,0,0,0,-1,1,0,2,0,0,4,4,4,0,-1,1,4,1,-1,1,South,
0,-1,0,-1,0,-1,4,0,0,-1,4,4,2,1,-1,4,1,0,1,-1,4,-1,0,-1,-1,South,
4,-1,4,-1,-1,4,1,4,1,-1,0,0,2,1,-1,-1,0,0,0,-1,0,-1,0,-1,0,South,
4,4,4,-1,4,-1,0,4,4,4,0,0,2,4,4,-1,0,0,1,4,0,-1,0,-1,4,South,
0,-1,1,-1,4,-1,0,0,0,4,0,0,2,4,4,-1,0,0,4,4,0,-1,4,4,4,South,
-1,-1,0,-1,1,-1,1,0,0,-1,-1,1,2,0,4,-1,1,4,4,4,-1,-1,4,4,4,South,
-1,-1,4,4,4,-1,1,4,4,4,-1,1,2,4,1,-1,1,4,4,4,-1,-1,4,-1,0,South,
-1,-1,4,4,1,-1,1,4,4,4,-1,1,2,1,-1,-1,1,4,1,-1,-1,-1,4,-1,-1,South,
-1,-1,4,4,4,-1,1,4,4,-1,-1,1,2,4,4,-1,1,4,1,-1,-1,-1,4,-1,-1,South,
-1,-1,4,4,4,-1,1,4,4,-1,-1,1,2,4,4,-1,1,4,1,-1,-1,-1,4,-1,-1,South,
-1,-1,4,4,4,-1,1,4,4,-1,-1,1,2,4,4,-1,1,4,1,-1,-1,-1,4,-1,-1,South,
-1,-1,4,-1,-1,-1,1,4,1,-1,-1,1,2,0,1,-1,1,4,4,4,-1,-1,0,-1,0,South,
-1,-1,4,-1,1,-1,1,4,4,4,-1,1,2,0,0,-1,1,0,0,-1,-1,-1,1,-1,0,South,
-1,-1,4,-1,-1,-1,1,4,1,-1,-1,1,2,4,1,-1,1,4,4,4,-1,-1,4,4,4,East,
4,4,1,-1,1,4,4,4,4,4,4,4,2,1,-1,4,4,4,0,-1,1,-1,0,-1,0,South,
4,-1,1,-1,1,4,4,4,0,-1,0,0,2,1,-1,-1,0,0,1,-1,1,-1,1,-1,-1,South,
-1,-1,4,4,4,-1,1,4,0,-1,-1,1,2,0,0,-1,1,0,0,-1,-1,-1,0,-1,0,South,
-1,-1,4,-1,-1,-1,1,4,1,-1,-1,1,2,1,-1,-1,1,0,1,-1,-1,-1,0,-1,-1,South,
-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,2,4,4,-1,1,0,1,4,-1,-1,0,-1,4,East,
-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,2,4,4,-1,1,0,1,4,-1,-1,0,-1,4,East,
-1,-1,-1,-1,-1,-1,1,1,1,-1,4,4,2,0,0,-1,1,4,1,-1,-1,-1,4,-1,-1,East,
-1,-1,-1,-1,-1,-1,1,1,1,-1,4,4,2,0,0,4,1,0,0,-1,4,-1,0,-1,0,East,
1,-1,0,-1,0,4,4,0,0,-1,0,4,2,0,0,-1,1,0,0,-1,-1,-1,0,-1,1,East,
4,-1,0,-1,0,4,4,4,0,-1,1,0,2,0,0,-1,0,0,1,-1,0,-1,0,-1,-1,East,
-1,-1,-1,-1,0,-1,1,1,0,-1,0,0,2,0,0,-1,0,4,1,-1,0,-1,4,4,4,South,
0,-1,1,-1,0,-1,0,0,4,-1,1,0,2,4,1,4,0,0,4,4,4,4,4,4,4,South,
-1,-1,0,-1,4,-1,1,0,4,4,4,4,2,4,4,-1,4,4,4,4,0,-1,0,4,4,South,
4,4,4,4,4,-1,4,4,4,4,-1,1,2,4,4,-1,1,0,0,-1,-1,-1,0,-1,0,South,
0,-1,4,-1,1,-1,0,4,0,-1,0,0,2,0,0,-1,0,0,0,-1,1,-1,0,-1,0,South,
4,-1,0,4,4,4,1,0,1,4,4,1,2,1,4,4,4,4,4,4,0,4,4,4,4,South,
4,-1,0,4,4,4,1,0,1,4,4,1,2,1,4,4,4,4,4,4,0,4,4,4,4,South,
1,-1,-1,4,4,-1,4,1,4,-1,4,4,2,4,0,4,4,4,4,-1,4,4,4,4,0,East,
-1,4,4,4,4,-1,1,4,4,4,4,1,2,4,1,4,4,4,4,-1,4,4,4,-1,0,East,
-1,-1,4,4,4,4,1,4,4,-1,4,4,2,4,0,4,4,4,0,-1,4,4,4,-1,0,East,
4,4,1,-1,0,4,4,4,0,-1,4,0,2,0,0,4,0,0,0,-1,0,-1,0,-1,1,East,
4,4,4,4,0,4,1,1,0,-1,4,4,2,0,0,-1,4,4,0,-1,0,-1,0,-1,0,South,
4,4,0,4,4,4,4,4,4,4,1,0,2,0,0,-1,0,0,0,-1,0,-1,1,-1,1,South,
-1,-1,0,-1,0,-1,1,0,0,-1,4,4,2,0,0,-1,0,0,1,-1,0,-1,0,-1,-1,South,
4,4,0,-1,0,-1,4,4,0,-1,-1,1,2,0,0,-1,1,0,0,-1,-1,-1,0,-1,0,South,
-1,-1,4,-1,0,-1,1,4,0,-1,0,0,2,0,0,-1,0,0,0,-1,1,-1,1,-1,1,South,
0,-1,0,-1,4,-1,0,0,1,4,-1,1,2,0,4,-1,1,4,4,4,-1,-1,1,-1,1,South,
